GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,HD01_VD02,HD02_VD02,P003003,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1400000US45045002904,45045002904,"Census Tract 29.04, Greenville County, South Carolina",5316,429,3215,521,1919,474,23,28,63,77,0,18,49,99,47,45,10,17,37,40
1400000US45045002905,45045002905,"Census Tract 29.05, Greenville County, South Carolina",4542,497,3183,380,1115,254,0,13,33,35,0,13,106,123,105,73,16,18,89,69
1400000US45045003005,45045003005,"Census Tract 30.05, Greenville County, South Carolina",2367,384,1916,353,371,125,11,17,69,80,0,13,0,13,0,13,0,13,0,13
1400000US45045003008,45045003008,"Census Tract 30.08, Greenville County, South Carolina",6958,435,5875,638,512,224,0,18,79,59,0,18,303,327,189,150,0,18,189,150
1400000US45045003009,45045003009,"Census Tract 30.09, Greenville County, South Carolina",5313,365,4832,358,380,136,0,18,92,146,0,18,0,18,9,19,0,18,9,19
1400000US45045003010,45045003010,"Census Tract 30.10, Greenville County, South Carolina",6045,490,4786,564,739,334,45,66,109,178,0,18,299,383,67,87,16,26,51,83
1400000US45045003011,45045003011,"Census Tract 30.11, Greenville County, South Carolina",5265,369,4209,430,884,209,42,50,87,131,0,18,35,58,8,13,8,13,0,18
1400000US45045003012,45045003012,"Census Tract 30.12, Greenville County, South Carolina",5384,462,4188,459,1049,313,0,18,47,54,37,50,0,18,63,66,0,18,63,66
1400000US45045003013,45045003013,"Census Tract 30.13, Greenville County, South Carolina",6238,676,4256,813,1700,726,0,18,81,64,0,18,79,104,122,110,18,31,104,104
1400000US45045003014,45045003014,"Census Tract 30.14, Greenville County, South Carolina",4372,312,3514,301,736,125,13,20,0,13,0,13,9,14,100,86,14,26,86,70
1400000US45045003015,45045003015,"Census Tract 30.15, Greenville County, South Carolina",8153,537,7117,567,906,183,12,20,48,48,0,18,7,16,63,53,29,41,34,32
1400000US45045003101,45045003101,"Census Tract 31.01, Greenville County, South Carolina",6644,407,4655,367,1893,347,0,18,0,18,0,18,0,18,96,110,60,90,36,60
1400000US45045003103,45045003103,"Census Tract 31.03, Greenville County, South Carolina",3131,392,2910,479,102,78,0,13,30,46,0,13,55,63,34,39,0,13,34,39
1400000US45045003104,45045003104,"Census Tract 31.04, Greenville County, South Carolina",2107,195,2030,194,53,84,7,11,10,16,0,13,7,11,0,13,0,13,0,13
1400000US45045003201,45045003201,"Census Tract 32.01, Greenville County, South Carolina",5304,619,3841,489,1071,370,0,18,124,164,0,18,59,66,209,153,92,123,117,94
1400000US45045003202,45045003202,"Census Tract 32.02, Greenville County, South Carolina",3578,375,3250,342,224,124,21,25,0,13,0,13,0,13,83,85,0,13,83,85
1400000US45045003301,45045003301,"Census Tract 33.01, Greenville County, South Carolina",5353,553,4015,508,1250,476,33,54,0,18,0,18,0,18,55,48,0,18,55,48
1400000US45045003303,45045003303,"Census Tract 33.03, Greenville County, South Carolina",4853,592,3477,547,1189,225,12,20,10,15,0,13,105,159,60,80,0,13,60,80
1400000US45045003304,45045003304,"Census Tract 33.04, Greenville County, South Carolina",6191,661,4112,786,1793,320,8,15,35,60,0,18,101,113,142,206,0,18,142,206
1400000US45045003401,45045003401,"Census Tract 34.01, Greenville County, South Carolina",1021,203,454,144,562,163,0,13,0,13,0,13,5,11,0,13,0,13,0,13
1400000US45045003500,45045003500,"Census Tract 35, Greenville County, South Carolina",2396,283,1418,289,933,153,0,13,10,17,0,13,35,52,0,13,0,13,0,13
1400000US45045003601,45045003601,"Census Tract 36.01, Greenville County, South Carolina",5734,624,3774,619,1623,607,0,18,0,18,0,18,126,208,211,209,0,18,211,209
1400000US45045003602,45045003602,"Census Tract 36.02, Greenville County, South Carolina",2673,380,1163,267,1449,295,14,15,0,13,0,13,42,73,5,8,0,13,5,8
1400000US45045003701,45045003701,"Census Tract 37.01, Greenville County, South Carolina",5275,371,4347,370,620,263,15,30,103,153,0,18,79,74,111,119,46,70,65,105
1400000US45045003704,45045003704,"Census Tract 37.04, Greenville County, South Carolina",3606,596,2647,555,737,328,35,50,5,7,0,13,52,79,130,145,0,13,130,145
1400000US45045003705,45045003705,"Census Tract 37.05, Greenville County, South Carolina",1582,207,1164,181,297,143,10,16,31,49,0,13,68,87,12,18,0,13,12,18
1400000US45045003706,45045003706,"Census Tract 37.06, Greenville County, South Carolina",3370,545,2025,489,645,246,0,13,261,180,0,13,257,89,182,185,12,21,170,183
1400000US45045003707,45045003707,"Census Tract 37.07, Greenville County, South Carolina",3769,327,2897,326,730,291,0,13,0,13,0,13,78,103,64,59,64,59,0,13
1400000US45045003801,45045003801,"Census Tract 38.01, Greenville County, South Carolina",6912,472,6227,502,345,198,27,39,165,78,0,18,71,53,77,45,11,18,66,47
1400000US45045003802,45045003802,"Census Tract 38.02, Greenville County, South Carolina",4740,394,3748,356,772,179,9,16,40,33,0,13,51,57,120,98,27,42,93,91
1400000US45045003902,45045003902,"Census Tract 39.02, Greenville County, South Carolina",3214,325,2916,329,142,123,0,13,39,37,0,13,82,112,35,37,0,13,35,37
1400000US45045003903,45045003903,"Census Tract 39.03, Greenville County, South Carolina",4050,338,3800,341,188,111,0,13,0,13,0,13,32,45,30,30,8,15,22,31
1400000US45045003904,45045003904,"Census Tract 39.04, Greenville County, South Carolina",6484,497,5207,503,983,325,26,39,11,18,0,18,29,47,228,146,0,18,228,146
1400000US45045004001,45045004001,"Census Tract 40.01, Greenville County, South Carolina",3162,343,3029,346,111,103,0,13,10,22,0,13,0,13,12,15,0,13,12,15
1400000US45045004002,45045004002,"Census Tract 40.02, Greenville County, South Carolina",5362,402,5049,408,157,103,30,34,53,50,0,18,13,15,60,76,0,18,60,76
1400000US45045004101,45045004101,"Census Tract 41.01, Greenville County, South Carolina",3480,400,3199,450,114,126,29,33,8,14,0,13,59,64,71,72,15,24,56,65
1400000US45045004102,45045004102,"Census Tract 41.02, Greenville County, South Carolina",1231,288,1199,288,5,12,0,13,0,13,0,13,0,13,27,30,27,30,0,13
1400000US45045004200,45045004200,"Census Tract 42, Greenville County, South Carolina",2611,309,2200,355,341,200,0,13,16,19,0,13,33,44,21,26,0,13,21,26
1400000US45045004300,45045004300,"Census Tract 43, Greenville County, South Carolina",3483,413,378,103,2877,361,0,13,18,21,0,13,182,287,28,25,0,13,28,25
1400000US45045004400,45045004400,"Census Tract 44, Greenville County, South Carolina",2237,372,1112,318,969,290,9,8,55,57,0,13,0,13,92,89,4,5,88,88
1400000US45047970101,45047970101,"Census Tract 9701.01, Greenwood County, South Carolina",3812,356,2574,289,1134,191,0,13,0,13,0,13,17,32,87,138,0,13,87,138
1400000US45047970102,45047970102,"Census Tract 9701.02, Greenwood County, South Carolina",4311,386,3118,299,929,175,10,13,7,9,0,13,172,248,75,52,0,13,75,52
1400000US45047970201,45047970201,"Census Tract 9702.01, Greenwood County, South Carolina",3956,299,3008,304,871,180,10,15,0,13,0,13,22,26,45,37,9,17,36,28
1400000US45047970202,45047970202,"Census Tract 9702.02, Greenwood County, South Carolina",8724,650,6154,633,2227,487,0,18,261,154,0,18,35,60,47,49,0,18,47,49
1400000US45047970301,45047970301,"Census Tract 9703.01, Greenwood County, South Carolina",4484,401,3412,370,939,239,0,13,0,13,0,13,130,145,3,8,0,13,3,8
1400000US45047970302,45047970302,"Census Tract 9703.02, Greenwood County, South Carolina",5639,403,4501,485,704,248,0,18,238,145,67,111,11,18,118,132,0,18,118,132
1400000US45047970400,45047970400,"Census Tract 9704, Greenwood County, South Carolina",6829,695,5093,624,1476,313,6,13,35,59,0,18,16,34,203,207,0,18,203,207
1400000US45047970500,45047970500,"Census Tract 9705, Greenwood County, South Carolina",4737,543,1097,447,2839,382,0,13,0,13,0,13,643,469,158,161,0,13,158,161
1400000US45047970600,45047970600,"Census Tract 9706, Greenwood County, South Carolina",6780,599,3833,430,2618,580,0,18,123,113,0,18,94,160,112,116,0,18,112,116
1400000US45047970701,45047970701,"Census Tract 9707.01, Greenwood County, South Carolina",2177,270,1749,212,428,318,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45047970702,45047970702,"Census Tract 9707.02, Greenwood County, South Carolina",5360,409,3205,328,1966,261,12,16,0,18,0,18,12,22,165,141,0,18,165,141
1400000US45047970800,45047970800,"Census Tract 9708, Greenwood County, South Carolina",8763,737,3697,621,4693,618,0,18,0,18,0,18,285,397,88,89,0,18,88,89
1400000US45047970900,45047970900,"Census Tract 9709, Greenwood County, South Carolina",2233,261,1453,184,389,137,0,13,0,13,0,13,274,217,117,112,8,13,109,113
1400000US45047971000,45047971000,"Census Tract 9710, Greenwood County, South Carolina",1922,213,1718,201,194,112,0,13,0,13,0,13,0,13,10,15,0,13,10,15
1400000US45049920100,45049920100,"Census Tract 9201, Hampton County, South Carolina",2532,280,1820,254,580,192,0,13,44,55,0,13,0,13,88,66,0,13,88,66
1400000US45049920200,45049920200,"Census Tract 9202, Hampton County, South Carolina",7383,415,2918,269,4461,404,0,18,0,18,0,18,4,9,0,18,0,18,0,18
1400000US45049920300,45049920300,"Census Tract 9203, Hampton County, South Carolina",2050,328,802,201,1213,283,2,4,0,13,0,13,0,13,33,30,0,13,33,30
1400000US45049920400,45049920400,"Census Tract 9204, Hampton County, South Carolina",7151,407,3027,306,3537,321,30,25,6,11,0,18,447,157,104,67,24,27,80,58
1400000US45049920500,45049920500,"Census Tract 9205, Hampton County, South Carolina",1724,283,334,119,1378,284,0,13,11,17,0,13,0,13,1,5,0,13,1,5
1400000US45051010100,45051010100,"Census Tract 101, Horry County, South Carolina",2690,348,2198,288,482,224,0,13,0,13,0,13,0,13,10,16,0,13,10,16
1400000US45051020100,45051020100,"Census Tract 201, Horry County, South Carolina",3318,496,2406,369,858,379,13,26,23,35,0,13,18,26,0,13,0,13,0,13
1400000US45051020200,45051020200,"Census Tract 202, Horry County, South Carolina",5160,480,2873,535,2217,380,28,48,26,43,0,18,6,11,10,11,3,5,7,10
1400000US45051020300,45051020300,"Census Tract 203, Horry County, South Carolina",7170,648,5504,448,1320,571,0,18,15,25,0,18,148,201,183,111,0,18,183,111
1400000US45051030101,45051030101,"Census Tract 301.01, Horry County, South Carolina",1163,258,310,218,755,301,0,13,71,105,0,13,0,13,27,45,0,13,27,45
1400000US45051030102,45051030102,"Census Tract 301.02, Horry County, South Carolina",2994,407,2376,401,410,154,32,47,0,13,0,13,33,55,143,138,4,12,139,137
1400000US45051030103,45051030103,"Census Tract 301.03, Horry County, South Carolina",3348,390,2117,273,1187,316,0,13,44,44,0,13,0,13,0,13,0,13,0,13
1400000US45051040101,45051040101,"Census Tract 401.01, Horry County, South Carolina",4611,586,3583,528,905,269,0,13,40,45,0,13,0,13,83,101,0,13,83,101
1400000US45051040102,45051040102,"Census Tract 401.02, Horry County, South Carolina",4900,447,3563,348,1107,236,0,13,121,181,0,13,42,62,67,94,11,18,56,93
1400000US45051040103,45051040103,"Census Tract 401.03, Horry County, South Carolina",5224,480,4361,465,762,443,40,65,0,18,0,18,0,18,61,74,0,18,61,74
1400000US45051040104,45051040104,"Census Tract 401.04, Horry County, South Carolina",2912,578,2688,583,67,73,123,180,34,44,0,13,0,13,0,13,0,13,0,13
1400000US45051040105,45051040105,"Census Tract 401.05, Horry County, South Carolina",2476,348,2251,358,12,20,0,13,0,13,0,13,76,21,137,38,121,33,16,24
1400000US45051040200,45051040200,"Census Tract 402, Horry County, South Carolina",3423,443,3081,408,326,257,0,13,16,26,0,13,0,13,0,13,0,13,0,13
1400000US45051040300,45051040300,"Census Tract 403, Horry County, South Carolina",3917,433,3643,417,73,80,0,13,75,115,0,13,54,48,72,69,63,68,9,13
1400000US45051040400,45051040400,"Census Tract 404, Horry County, South Carolina",4084,447,3860,466,125,119,0,13,78,77,0,13,8,13,13,22,0,13,13,22
1400000US45051040500,45051040500,"Census Tract 405, Horry County, South Carolina",3530,544,3044,446,180,72,16,20,70,66,0,13,106,156,114,147,0,13,114,147
1400000US45051050102,45051050102,"Census Tract 501.02, Horry County, South Carolina",3432,410,3222,394,82,72,0,13,80,67,0,13,0,13,48,73,0,13,48,73
1400000US45051050200,45051050200,"Census Tract 502, Horry County, South Carolina",1418,282,1368,282,14,15,16,26,0,13,5,10,0,13,15,27,0,13,15,27
1400000US45051050303,45051050303,"Census Tract 503.03, Horry County, South Carolina",2296,314,2242,302,16,25,0,13,11,18,0,13,0,13,27,44,0,13,27,44
1400000US45051050401,45051050401,"Census Tract 504.01, Horry County, South Carolina",2412,437,2193,405,89,77,0,13,17,28,0,13,106,151,7,55,0,13,7,55
1400000US45051050402,45051050402,"Census Tract 504.02, Horry County, South Carolina",1845,324,1838,323,7,16,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45051050500,45051050500,"Census Tract 505, Horry County, South Carolina",4386,615,3989,533,116,181,0,13,25,38,6,13,241,254,9,20,9,20,0,13
1400000US45051050600,45051050600,"Census Tract 506, Horry County, South Carolina",4464,590,1559,485,2179,395,0,13,23,33,161,137,453,265,89,73,9,15,80,62
1400000US45051050700,45051050700,"Census Tract 507, Horry County, South Carolina",1716,482,1330,451,223,131,30,38,0,13,0,13,133,146,0,13,0,13,0,13
1400000US45051050900,45051050900,"Census Tract 509, Horry County, South Carolina",6644,814,4445,781,852,368,44,49,182,143,0,18,881,530,240,189,71,74,169,183
1400000US45051051000,45051051000,"Census Tract 510, Horry County, South Carolina",2706,331,2448,283,40,41,0,13,167,147,0,13,19,29,32,37,0,13,32,37
1400000US45051051201,45051051201,"Census Tract 512.01, Horry County, South Carolina",1557,205,1540,206,0,13,10,16,0,13,0,13,0,13,7,12,0,13,7,12
1400000US45051051202,45051051202,"Census Tract 512.02, Horry County, South Carolina",2295,221,2085,243,31,48,0,13,12,18,0,13,0,13,167,166,0,13,167,166
1400000US45051051301,45051051301,"Census Tract 513.01, Horry County, South Carolina",991,343,962,342,22,29,0,13,0,13,0,13,0,13,7,12,0,13,7,12
1400000US45051051302,45051051302,"Census Tract 513.02, Horry County, South Carolina",3075,400,3075,400,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45051051403,45051051403,"Census Tract 514.03, Horry County, South Carolina",4556,360,4171,342,247,303,0,13,74,123,0,13,0,13,64,107,0,13,64,107
1400000US45051051404,45051051404,"Census Tract 514.04, Horry County, South Carolina",3412,431,3229,419,9,15,0,13,148,201,0,13,7,11,19,32,19,32,0,13
1400000US45051051405,45051051405,"Census Tract 514.05, Horry County, South Carolina",3309,479,3193,477,0,13,0,13,0,13,0,13,46,74,70,62,7,12,63,56
1400000US45051051406,45051051406,"Census Tract 514.06, Horry County, South Carolina",3062,320,2894,260,68,60,0,13,0,13,0,13,0,13,100,117,0,13,100,117
1400000US45051051501,45051051501,"Census Tract 515.01, Horry County, South Carolina",3577,414,2764,575,195,127,0,13,112,113,0,13,447,585,59,206,0,13,59,206
1400000US45051051502,45051051502,"Census Tract 515.02, Horry County, South Carolina",7768,698,7034,695,388,225,0,18,114,98,0,18,61,62,171,218,0,18,171,218
1400000US45051051503,45051051503,"Census Tract 515.03, Horry County, South Carolina",3637,517,2515,483,319,268,0,13,98,144,0,13,681,523,24,37,0,13,24,37
1400000US45051051601,45051051601,"Census Tract 516.01, Horry County, South Carolina",8740,564,6632,623,886,280,0,18,387,202,0,18,527,413,308,279,0,18,308,279
1400000US45051051603,45051051603,"Census Tract 516.03, Horry County, South Carolina",3898,472,3521,383,210,227,28,48,31,49,0,13,0,13,108,106,17,28,91,103
1400000US45051051604,45051051604,"Census Tract 516.04, Horry County, South Carolina",7729,775,7550,780,85,79,0,18,7,13,0,18,0,18,87,82,0,18,87,82
1400000US45051051605,45051051605,"Census Tract 516.05, Horry County, South Carolina",5310,475,4683,512,276,191,0,18,66,95,0,18,164,220,121,103,0,18,121,103
1400000US45051051700,45051051700,"Census Tract 517, Horry County, South Carolina",2170,373,1744,284,288,307,0,13,53,57,0,13,0,13,85,109,0,13,85,109
1400000US45051060101,45051060101,"Census Tract 601.01, Horry County, South Carolina",3358,513,2571,478,599,307,0,13,0,13,0,13,188,285,0,13,0,13,0,13
1400000US45051060102,45051060102,"Census Tract 601.02, Horry County, South Carolina",3054,549,2231,396,454,455,0,13,31,47,0,13,114,159,224,176,0,13,224,176
1400000US45051060203,45051060203,"Census Tract 602.03, Horry County, South Carolina",5397,649,4365,539,387,287,17,29,82,99,0,18,546,574,0,18,0,18,0,18
1400000US45051060204,45051060204,"Census Tract 602.04, Horry County, South Carolina",7788,793,6668,775,624,317,0,18,77,85,22,33,213,280,184,143,0,18,184,143
1400000US45051060206,45051060206,"Census Tract 602.06, Horry County, South Carolina",6298,603,5849,610,236,217,58,64,128,115,0,18,27,36,0,18,0,18,0,18
1400000US45051060207,45051060207,"Census Tract 602.07, Horry County, South Carolina",4549,426,4260,387,115,76,0,13,10,18,0,13,57,55,107,109,15,19,92,104
1400000US45051060208,45051060208,"Census Tract 602.08, Horry County, South Carolina",2522,471,2150,418,119,82,123,197,0,13,0,13,0,13,130,116,0,13,130,116
1400000US45051060209,45051060209,"Census Tract 602.09, Horry County, South Carolina",6016,738,5009,606,457,178,0,18,120,140,0,18,269,392,161,223,0,18,161,223
1400000US45051060301,45051060301,"Census Tract 603.01, Horry County, South Carolina",3702,563,3017,643,647,217,0,13,19,28,0,13,1,2,18,31,0,13,18,31
1400000US45051060303,45051060303,"Census Tract 603.03, Horry County, South Carolina",1910,302,1758,244,117,185,0,13,0,13,0,13,17,18,18,28,18,28,0,13
1400000US45051060308,45051060308,"Census Tract 603.08, Horry County, South Carolina",5368,528,3458,515,1426,439,0,18,22,27,0,18,289,348,173,215,0,18,173,215
1400000US45051060403,45051060403,"Census Tract 604.03, Horry County, South Carolina",2590,365,2134,376,125,79,0,13,0,13,0,13,309,320,22,34,0,13,22,34
1400000US45051060404,45051060404,"Census Tract 604.04, Horry County, South Carolina",1491,237,1344,196,108,136,0,13,39,54,0,13,0,13,0,13,0,13,0,13
1400000US45051060405,45051060405,"Census Tract 604.05, Horry County, South Carolina",6169,668,4778,612,1145,510,11,22,109,92,0,18,12,22,114,75,11,18,103,76
1400000US45051060406,45051060406,"Census Tract 604.06, Horry County, South Carolina",6090,540,5539,494,105,87,0,18,184,148,0,18,0,18,262,288,0,18,262,288
1400000US45051070101,45051070101,"Census Tract 701.01, Horry County, South Carolina",4410,566,3736,445,352,238,32,49,0,13,0,13,290,303,0,13,0,13,0,13
1400000US45051070102,45051070102,"Census Tract 701.02, Horry County, South Carolina",3396,509,2788,299,600,461,0,13,8,14,0,13,0,13,0,13,0,13,0,13
1400000US45051070200,45051070200,"Census Tract 702, Horry County, South Carolina",3221,452,2475,419,615,346,0,13,29,43,0,13,54,90,48,47,0,13,48,47
1400000US45051070300,45051070300,"Census Tract 703, Horry County, South Carolina",3435,398,1695,334,1521,385,0,13,119,165,0,13,35,43,65,87,55,85,10,17
1400000US45051070400,45051070400,"Census Tract 704, Horry County, South Carolina",5063,593,1487,308,3345,518,0,18,0,18,0,18,68,77,163,174,0,18,163,174
1400000US45051070500,45051070500,"Census Tract 705, Horry County, South Carolina",3554,433,1793,297,1712,356,49,61,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45051070601,45051070601,"Census Tract 706.01, Horry County, South Carolina",4777,511,3875,544,555,371,50,61,0,13,0,13,136,163,161,137,0,13,161,137
1400000US45051070602,45051070602,"Census Tract 706.02, Horry County, South Carolina",4830,559,2796,467,1735,439,0,13,0,13,0,13,269,245,30,38,0,13,30,38
1400000US45051070701,45051070701,"Census Tract 707.01, Horry County, South Carolina",4989,444,3849,376,882,258,66,104,0,13,0,13,85,75,107,137,0,13,107,137
1400000US45051070702,45051070702,"Census Tract 707.02, Horry County, South Carolina",5003,575,3440,470,1351,405,0,18,0,18,0,18,161,177,51,48,0,18,51,48
1400000US45051080101,45051080101,"Census Tract 801.01, Horry County, South Carolina",3437,373,2928,322,332,186,0,13,0,13,0,13,50,79,127,127,0,13,127,127
1400000US45051080102,45051080102,"Census Tract 801.02, Horry County, South Carolina",2447,277,2107,288,283,125,0,13,31,50,0,13,0,13,26,26,2,4,24,25
1400000US45051080200,45051080200,"Census Tract 802, Horry County, South Carolina",4457,397,4157,384,177,123,3,5,0,13,0,13,88,140,32,41,0,13,32,41
1400000US45051980100,45051980100,"Census Tract 9801, Horry County, South Carolina",42,46,42,46,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45051990100,45051990100,"Census Tract 9901, Horry County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45053950100,45053950100,"Census Tract 9501, Jasper County, South Carolina",5645,724,2703,392,2601,544,0,18,0,18,0,18,225,196,116,173,0,18,116,173
1400000US45053950201,45053950201,"Census Tract 9502.01, Jasper County, South Carolina",3861,611,2138,390,1376,467,0,13,18,32,0,13,241,254,88,78,0,13,88,78
1400000US45053950202,45053950202,"Census Tract 9502.02, Jasper County, South Carolina",8392,589,2910,421,4347,481,0,18,54,61,0,18,1010,431,71,102,0,18,71,102
1400000US45053950300,45053950300,"Census Tract 9503, Jasper County, South Carolina",7510,751,3621,675,3333,508,0,18,50,55,0,18,364,267,142,87,25,27,117,82
1400000US45053990100,45053990100,"Census Tract 9901, Jasper County, South Carolina",0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45055970100,45055970100,"Census Tract 9701, Kershaw County, South Carolina",2538,292,1671,207,821,241,12,17,0,13,0,13,34,53,0,13,0,13,0,13
1400000US45055970200,45055970200,"Census Tract 9702, Kershaw County, South Carolina",3249,374,2450,356,771,376,0,13,0,13,0,13,0,13,28,33,0,13,28,33
1400000US45055970300,45055970300,"Census Tract 9703, Kershaw County, South Carolina",2315,384,1472,290,738,353,10,17,35,50,0,13,0,13,60,52,0,13,60,52
1400000US45055970401,45055970401,"Census Tract 9704.01, Kershaw County, South Carolina",4422,455,3792,437,419,118,16,27,72,106,0,13,15,24,108,85,0,13,108,85
1400000US45055970402,45055970402,"Census Tract 9704.02, Kershaw County, South Carolina",2357,290,1701,285,636,221,20,31,0,13,0,13,0,13,0,13,0,13,0,13
1400000US45055970403,45055970403,"Census Tract 9704.03, Kershaw County, South Carolina",2361,206,1926,237,393,170,0,13,0,13,0,13,6,11,36,46,0,13,36,46
1400000US45055970500,45055970500,"Census Tract 9705, Kershaw County, South Carolina",5516,455,3553,366,1585,287,0,18,0,18,0,18,288,236,90,95,0,18,90,95
1400000US45055970601,45055970601,"Census Tract 9706.01, Kershaw County, South Carolina",5240,483,3828,459,1245,271,0,18,0,18,0,18,85,128,82,89,0,18,82,89
1400000US45055970602,45055970602,"Census Tract 9706.02, Kershaw County, South Carolina",4654,484,3275,375,1292,342,0,13,0,13,0,13,66,96,21,28,0,13,21,28
1400000US45055970700,45055970700,"Census Tract 9707, Kershaw County, South Carolina",2857,317,1872,268,954,260,0,13,0,13,0,13,7,11,24,42,0,13,24,42
1400000US45055970800,45055970800,"Census Tract 9708, Kershaw County, South Carolina",6758,530,3482,377,3078,455,0,18,50,58,0,18,85,110,63,71,25,41,38,59
1400000US45055970902,45055970902,"Census Tract 9709.02, Kershaw County, South Carolina",3011,264,2117,289,532,186,181,85,42,52,0,13,101,136,38,37,0,13,38,37
1400000US45055970903,45055970903,"Census Tract 9709.03, Kershaw County, South Carolina",6062,583,5315,479,688,443,2,3,0,18,0,18,45,74,12,21,0,18,12,21
1400000US45055970904,45055970904,"Census Tract 9709.04, Kershaw County, South Carolina",7870,645,5407,510,1978,483,0,18,130,138,0,18,156,159,199,116,151,103,48,38
1400000US45055970905,45055970905,"Census Tract 9709.05, Kershaw County, South Carolina",2708,342,2313,324,384,120,0,13,11,19,0,13,0,13,0,13,0,13,0,13
1400000US45057010100,45057010100,"Census Tract 101, Lancaster County, South Carolina",3956,355,3716,378,188,92,0,13,46,71,0,13,0,13,6,9,0,13,6,9
1400000US45057010200,45057010200,"Census Tract 102, Lancaster County, South Carolina",7877,603,5640,446,2034,495,0,18,39,43,0,18,79,114,85,67,0,18,85,67
1400000US45057010300,45057010300,"Census Tract 103, Lancaster County, South Carolina",5488,569,3921,399,1515,403,38,39,0,18,0,18,14,21,0,18,0,18,0,18
1400000US45057010400,45057010400,"Census Tract 104, Lancaster County, South Carolina",2846,282,1568,222,1134,258,0,13,0,13,0,13,63,74,81,66,0,13,81,66
1400000US45057010500,45057010500,"Census Tract 105, Lancaster County, South Carolina",6066,752,3419,726,2456,576,67,91,0,18,0,18,20,34,104,114,0,18,104,114
1400000US45057010600,45057010600,"Census Tract 106, Lancaster County, South Carolina",5243,530,3742,457,1208,385,0,18,0,18,0,18,293,263,0,18,0,18,0,18
1400000US45057010700,45057010700,"Census Tract 107, Lancaster County, South Carolina",3878,384,675,167,3168,387,0,13,0,13,0,13,1,2,34,46,0,13,34,46
1400000US45057010800,45057010800,"Census Tract 108, Lancaster County, South Carolina",3000,414,1663,331,1285,337,25,41,0,13,7,17,0,13,20,22,0,13,20,22
1400000US45057010900,45057010900,"Census Tract 109, Lancaster County, South Carolina",3807,295,2826,327,789,179,0,13,32,49,0,13,61,90,99,79,0,13,99,79
1400000US45057011001,45057011001,"Census Tract 110.01, Lancaster County, South Carolina",5198,466,4342,379,807,262,25,30,0,18,0,18,0,18,24,37,0,18,24,37
1400000US45057011002,45057011002,"Census Tract 110.02, Lancaster County, South Carolina",4463,269,3651,249,783,158,12,20,0,13,0,13,17,20,0,13,0,13,0,13
1400000US45057011100,45057011100,"Census Tract 111, Lancaster County, South Carolina",5787,465,3868,433,1856,400,0,18,0,18,43,47,0,18,20,33,0,18,20,33
1400000US45057011201,45057011201,"Census Tract 112.01, Lancaster County, South Carolina",9413,732,8370,763,403,263,151,108,272,167,0,18,29,38,188,123,52,74,136,122
1400000US45057011202,45057011202,"Census Tract 112.02, Lancaster County, South Carolina",10924,691,10062,625,731,378,0,20,95,120,0,20,16,25,20,35,0,20,20,35
1400000US45059920101,45059920101,"Census Tract 9201.01, Laurens County, South Carolina",6575,593,4753,766,1039,373,21,33,6,9,50,71,475,314,231,128,0,18,231,128
1400000US45059920102,45059920102,"Census Tract 9201.02, Laurens County, South Carolina",1814,279,1659,300,84,87,0,13,0,13,0,13,57,96,14,16,0,13,14,16
1400000US45059920103,45059920103,"Census Tract 9201.03, Laurens County, South Carolina",4625,721,3589,519,711,251,7,12,5,9,76,128,5,14,232,260,19,37,213,256
1400000US45059920104,45059920104,"Census Tract 9201.04, Laurens County, South Carolina",3213,386,2684,500,447,254,0,13,17,27,0,13,0,13,65,61,0,13,65,61
1400000US45059920201,45059920201,"Census Tract 9202.01, Laurens County, South Carolina",3303,443,2835,453,454,259,0,13,0,13,0,13,0,13,14,23,0,13,14,23
