GEO.id,GEOID,GEO.display-label,P003001,HD02_VD01,P003003_1,HD02_VD02,P003003,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone
1400000US47073050100,47073050100,"Census Tract 501, Hawkins County, Tennessee",4089,412,4064,396,0,127
1400000US47073050200,47073050200,"Census Tract 502, Hawkins County, Tennessee",5062,490,5003,484,0,127
1400000US47073050301,47073050301,"Census Tract 503.01, Hawkins County, Tennessee",4336,317,4012,317,199,117
1400000US47073050302,47073050302,"Census Tract 503.02, Hawkins County, Tennessee",3934,350,3760,362,133,106
1400000US47073050400,47073050400,"Census Tract 504, Hawkins County, Tennessee",5954,430,5701,429,25,26
1400000US47073050501,47073050501,"Census Tract 505.01, Hawkins County, Tennessee",3925,384,3869,380,40,50
1400000US47073050502,47073050502,"Census Tract 505.02, Hawkins County, Tennessee",3323,342,3206,369,21,33
1400000US47073050503,47073050503,"Census Tract 505.03, Hawkins County, Tennessee",4129,329,4051,339,0,127
1400000US47073050601,47073050601,"Census Tract 506.01, Hawkins County, Tennessee",6447,435,6112,453,110,112
1400000US47073050602,47073050602,"Census Tract 506.02, Hawkins County, Tennessee",4412,345,4304,345,0,127
1400000US47073050700,47073050700,"Census Tract 507, Hawkins County, Tennessee",3006,293,2968,291,0,127
1400000US47073050800,47073050800,"Census Tract 508, Hawkins County, Tennessee",4969,381,4696,376,129,114
1400000US47073050900,47073050900,"Census Tract 509, Hawkins County, Tennessee",2976,252,2937,256,0,127
1400000US47075930100,47075930100,"Census Tract 9301, Haywood County, Tennessee",3122,282,2554,297,451,148
1400000US47075930200,47075930200,"Census Tract 9302, Haywood County, Tennessee",1527,204,885,165,573,169
1400000US47075930301,47075930301,"Census Tract 9303.01, Haywood County, Tennessee",4234,378,1379,282,2788,320
1400000US47075930302,47075930302,"Census Tract 9303.02, Haywood County, Tennessee",2918,392,713,208,2041,355
1400000US47075930400,47075930400,"Census Tract 9304, Haywood County, Tennessee",4544,392,2067,315,2393,358
1400000US47075930500,47075930500,"Census Tract 9305, Haywood County, Tennessee",2665,304,1247,243,1370,287
1400000US47077975000,47077975000,"Census Tract 9750, Henderson County, Tennessee",2744,336,2615,323,120,109
1400000US47077975100,47077975100,"Census Tract 9751, Henderson County, Tennessee",3572,342,3031,289,461,189
1400000US47077975200,47077975200,"Census Tract 9752, Henderson County, Tennessee",6031,521,5751,499,115,101
1400000US47077975300,47077975300,"Census Tract 9753, Henderson County, Tennessee",6778,570,6034,530,533,207
1400000US47077975400,47077975400,"Census Tract 9754, Henderson County, Tennessee",4914,504,3760,488,929,250
1400000US47077975500,47077975500,"Census Tract 9755, Henderson County, Tennessee",3479,251,3380,250,6,10
1400000US47079969000,47079969000,"Census Tract 9690, Henry County, Tennessee",4295,400,4250,389,0,127
1400000US47079969100,47079969100,"Census Tract 9691, Henry County, Tennessee",2852,245,2756,242,49,41
1400000US47079969200,47079969200,"Census Tract 9692, Henry County, Tennessee",1985,253,1918,255,52,41
1400000US47079969300,47079969300,"Census Tract 9693, Henry County, Tennessee",3611,364,2487,365,1042,278
1400000US47079969400,47079969400,"Census Tract 9694, Henry County, Tennessee",2348,245,1600,222,552,165
1400000US47079969500,47079969500,"Census Tract 9695, Henry County, Tennessee",4885,401,4394,397,381,261
1400000US47079969600,47079969600,"Census Tract 9696, Henry County, Tennessee",7351,399,6918,411,300,112
1400000US47079969700,47079969700,"Census Tract 9697, Henry County, Tennessee",2345,361,2172,391,155,111
1400000US47079969800,47079969800,"Census Tract 9698, Henry County, Tennessee",2370,315,2213,306,98,66
1400000US47081950100,47081950100,"Census Tract 9501, Hickman County, Tennessee",4941,512,4752,501,73,58
1400000US47081950200,47081950200,"Census Tract 9502, Hickman County, Tennessee",7337,585,7067,555,53,56
1400000US47081950301,47081950301,"Census Tract 9503.01, Hickman County, Tennessee",3291,429,3087,446,176,114
1400000US47081950302,47081950302,"Census Tract 9503.02, Hickman County, Tennessee",4417,416,4129,370,142,195
1400000US47081950400,47081950400,"Census Tract 9504, Hickman County, Tennessee",2180,229,2180,229,0,127
1400000US47081950500,47081950500,"Census Tract 9505, Hickman County, Tennessee",2340,270,1496,210,651,118
1400000US47083120100,47083120100,"Census Tract 1201, Houston County, Tennessee",3030,297,3030,297,0,127
1400000US47083120200,47083120200,"Census Tract 1202, Houston County, Tennessee",2358,298,2137,303,133,49
1400000US47083120300,47083120300,"Census Tract 1203, Houston County, Tennessee",2898,278,2758,278,0,127
1400000US47085130100,47085130100,"Census Tract 1301, Humphreys County, Tennessee",5180,408,5059,411,4,6
1400000US47085130200,47085130200,"Census Tract 1302, Humphreys County, Tennessee",2024,240,2000,238,0,127
1400000US47085130300,47085130300,"Census Tract 1303, Humphreys County, Tennessee",6040,417,5626,435,398,133
1400000US47085130400,47085130400,"Census Tract 1304, Humphreys County, Tennessee",2355,266,2283,269,0,127
1400000US47085130500,47085130500,"Census Tract 1305, Humphreys County, Tennessee",2817,259,2616,218,104,94
1400000US47087960100,47087960100,"Census Tract 9601, Jackson County, Tennessee",1774,229,1774,229,0,127
1400000US47087960200,47087960200,"Census Tract 9602, Jackson County, Tennessee",2115,238,2051,219,0,127
1400000US47087960300,47087960300,"Census Tract 9603, Jackson County, Tennessee",5463,366,5297,343,35,55
1400000US47087960400,47087960400,"Census Tract 9604, Jackson County, Tennessee",2139,312,2139,312,0,127
1400000US47089070100,47089070100,"Census Tract 701, Jefferson County, Tennessee",6859,446,6633,444,64,63
1400000US47089070200,47089070200,"Census Tract 702, Jefferson County, Tennessee",5208,417,4999,419,46,59
1400000US47089070300,47089070300,"Census Tract 703, Jefferson County, Tennessee",7397,561,6661,598,585,232
1400000US47089070400,47089070400,"Census Tract 704, Jefferson County, Tennessee",3616,393,3459,374,56,40
1400000US47089070500,47089070500,"Census Tract 705, Jefferson County, Tennessee",4897,554,4841,558,39,62
1400000US47089070600,47089070600,"Census Tract 706, Jefferson County, Tennessee",4951,403,4673,409,166,154
1400000US47089070700,47089070700,"Census Tract 707, Jefferson County, Tennessee",6751,550,6478,561,163,135
1400000US47089070800,47089070800,"Census Tract 708, Jefferson County, Tennessee",6779,747,6578,744,24,34
1400000US47089070900,47089070900,"Census Tract 709, Jefferson County, Tennessee",4142,476,4050,474,41,49
1400000US47091956000,47091956000,"Census Tract 9560, Johnson County, Tennessee",962,136,913,141,0,127
1400000US47091956100,47091956100,"Census Tract 9561, Johnson County, Tennessee",4530,383,4145,393,284,73
1400000US47091956200,47091956200,"Census Tract 9562, Johnson County, Tennessee",2286,272,2236,268,0,127
1400000US47091956300,47091956300,"Census Tract 9563, Johnson County, Tennessee",5990,332,5762,357,99,81
1400000US47091956400,47091956400,"Census Tract 9564, Johnson County, Tennessee",4422,417,4419,415,0,127
1400000US47093000100,47093000100,"Census Tract 1, Knox County, Tennessee",1606,252,1350,217,204,145
1400000US47093000800,47093000800,"Census Tract 8, Knox County, Tennessee",3517,407,2901,385,516,207
1400000US47093000901,47093000901,"Census Tract 9.01, Knox County, Tennessee",3099,666,2538,558,406,134
1400000US47093000902,47093000902,"Census Tract 9.02, Knox County, Tennessee",5382,811,4780,757,360,127
1400000US47093001400,47093001400,"Census Tract 14, Knox County, Tennessee",3126,587,2080,513,1038,350
1400000US47093001500,47093001500,"Census Tract 15, Knox County, Tennessee",3319,481,2850,429,295,175
1400000US47093001600,47093001600,"Census Tract 16, Knox County, Tennessee",2796,307,2378,310,345,173
1400000US47093001700,47093001700,"Census Tract 17, Knox County, Tennessee",2145,294,2017,311,92,72
1400000US47093001800,47093001800,"Census Tract 18, Knox County, Tennessee",2307,185,1869,271,401,226
1400000US47093001900,47093001900,"Census Tract 19, Knox County, Tennessee",1285,312,490,142,725,278
1400000US47093002000,47093002000,"Census Tract 20, Knox County, Tennessee",3559,406,861,256,2619,404
1400000US47093002100,47093002100,"Census Tract 21, Knox County, Tennessee",2784,389,1038,299,1746,486
1400000US47093002200,47093002200,"Census Tract 22, Knox County, Tennessee",3968,465,3751,447,114,81
1400000US47093002300,47093002300,"Census Tract 23, Knox County, Tennessee",2935,283,2483,309,223,138
1400000US47093002400,47093002400,"Census Tract 24, Knox County, Tennessee",3982,377,3593,322,182,112
1400000US47093002600,47093002600,"Census Tract 26, Knox County, Tennessee",2268,400,1556,290,546,243
1400000US47093002700,47093002700,"Census Tract 27, Knox County, Tennessee",2735,257,2230,365,334,205
1400000US47093002800,47093002800,"Census Tract 28, Knox County, Tennessee",4486,472,2235,416,1753,339
1400000US47093002900,47093002900,"Census Tract 29, Knox County, Tennessee",3380,359,2303,277,935,360
1400000US47093003000,47093003000,"Census Tract 30, Knox County, Tennessee",5054,418,3967,391,798,293
1400000US47093003100,47093003100,"Census Tract 31, Knox County, Tennessee",2730,335,2356,298,350,168
1400000US47093003200,47093003200,"Census Tract 32, Knox County, Tennessee",3441,373,1446,256,1852,375
1400000US47093003300,47093003300,"Census Tract 33, Knox County, Tennessee",2180,226,1566,151,573,157
1400000US47093003400,47093003400,"Census Tract 34, Knox County, Tennessee",3688,331,3312,360,305,212
1400000US47093003500,47093003500,"Census Tract 35, Knox County, Tennessee",3773,379,3255,375,237,140
1400000US47093003700,47093003700,"Census Tract 37, Knox County, Tennessee",3721,402,2915,331,226,189
1400000US47093003801,47093003801,"Census Tract 38.01, Knox County, Tennessee",4506,458,4003,475,274,191
1400000US47093003802,47093003802,"Census Tract 38.02, Knox County, Tennessee",3062,443,2594,378,354,175
1400000US47093003901,47093003901,"Census Tract 39.01, Knox County, Tennessee",4034,388,3123,396,701,247
1400000US47093003902,47093003902,"Census Tract 39.02, Knox County, Tennessee",3171,504,2623,563,278,161
1400000US47093004000,47093004000,"Census Tract 40, Knox County, Tennessee",3834,523,3570,509,160,116
1400000US47093004100,47093004100,"Census Tract 41, Knox County, Tennessee",4143,342,3690,418,377,212
1400000US47093004200,47093004200,"Census Tract 42, Knox County, Tennessee",3488,373,3351,373,72,51
1400000US47093004300,47093004300,"Census Tract 43, Knox County, Tennessee",2525,262,2174,229,299,210
1400000US47093004401,47093004401,"Census Tract 44.01, Knox County, Tennessee",4276,258,4113,265,0,127
1400000US47093004403,47093004403,"Census Tract 44.03, Knox County, Tennessee",4497,511,3879,508,332,257
1400000US47093004404,47093004404,"Census Tract 44.04, Knox County, Tennessee",3500,359,2983,405,104,70
1400000US47093004500,47093004500,"Census Tract 45, Knox County, Tennessee",5549,499,4608,464,365,176
1400000US47093004606,47093004606,"Census Tract 46.06, Knox County, Tennessee",6298,419,5842,428,295,146
1400000US47093004607,47093004607,"Census Tract 46.07, Knox County, Tennessee",5602,326,4878,330,313,153
1400000US47093004608,47093004608,"Census Tract 46.08, Knox County, Tennessee",2911,216,2311,328,423,275
1400000US47093004609,47093004609,"Census Tract 46.09, Knox County, Tennessee",4896,521,4464,539,190,168
1400000US47093004610,47093004610,"Census Tract 46.10, Knox County, Tennessee",4958,684,4046,720,761,311
1400000US47093004611,47093004611,"Census Tract 46.11, Knox County, Tennessee",3949,346,3586,302,332,271
1400000US47093004612,47093004612,"Census Tract 46.12, Knox County, Tennessee",2353,312,1755,290,464,371
1400000US47093004613,47093004613,"Census Tract 46.13, Knox County, Tennessee",4984,569,4472,527,421,270
1400000US47093004614,47093004614,"Census Tract 46.14, Knox County, Tennessee",2926,347,2612,417,132,115
1400000US47093004615,47093004615,"Census Tract 46.15, Knox County, Tennessee",4410,407,3848,466,483,280
1400000US47093004700,47093004700,"Census Tract 47, Knox County, Tennessee",3630,321,3259,364,137,97
1400000US47093004800,47093004800,"Census Tract 48, Knox County, Tennessee",5239,414,4647,459,484,208
1400000US47093004900,47093004900,"Census Tract 49, Knox County, Tennessee",5120,328,4879,390,171,175
1400000US47093005000,47093005000,"Census Tract 50, Knox County, Tennessee",3997,343,3708,344,103,83
1400000US47093005100,47093005100,"Census Tract 51, Knox County, Tennessee",5513,378,5176,376,294,214
1400000US47093005201,47093005201,"Census Tract 52.01, Knox County, Tennessee",5410,974,4632,598,630,442
1400000US47093005202,47093005202,"Census Tract 52.02, Knox County, Tennessee",3314,319,2673,311,436,174
1400000US47093005301,47093005301,"Census Tract 53.01, Knox County, Tennessee",3757,441,3581,434,46,73
1400000US47093005302,47093005302,"Census Tract 53.02, Knox County, Tennessee",3692,375,3663,377,2,9
1400000US47093005401,47093005401,"Census Tract 54.01, Knox County, Tennessee",3624,470,3442,427,56,54
1400000US47093005402,47093005402,"Census Tract 54.02, Knox County, Tennessee",2893,280,2893,280,0,127
1400000US47093005501,47093005501,"Census Tract 55.01, Knox County, Tennessee",2741,293,2685,281,0,127
1400000US47093005502,47093005502,"Census Tract 55.02, Knox County, Tennessee",3816,509,3510,547,183,177
1400000US47093005602,47093005602,"Census Tract 56.02, Knox County, Tennessee",4568,295,4398,281,0,127
1400000US47093005603,47093005603,"Census Tract 56.03, Knox County, Tennessee",3480,369,3245,442,134,119
1400000US47093005604,47093005604,"Census Tract 56.04, Knox County, Tennessee",2636,300,2440,317,196,167
1400000US47093005701,47093005701,"Census Tract 57.01, Knox County, Tennessee",4153,268,3969,282,89,112
1400000US47093005704,47093005704,"Census Tract 57.04, Knox County, Tennessee",5398,380,4840,366,145,133
1400000US47093005706,47093005706,"Census Tract 57.06, Knox County, Tennessee",3501,329,3136,340,103,121
1400000US47093005707,47093005707,"Census Tract 57.07, Knox County, Tennessee",3121,284,2683,282,118,114
1400000US47093005708,47093005708,"Census Tract 57.08, Knox County, Tennessee",3432,204,2788,397,517,348
1400000US47093005709,47093005709,"Census Tract 57.09, Knox County, Tennessee",2106,165,1942,130,45,76
1400000US47093005710,47093005710,"Census Tract 57.10, Knox County, Tennessee",2318,306,2247,318,46,80
1400000US47093005711,47093005711,"Census Tract 57.11, Knox County, Tennessee",5728,444,5421,436,29,32
1400000US47093005712,47093005712,"Census Tract 57.12, Knox County, Tennessee",8141,548,7348,435,283,360
1400000US47093005803,47093005803,"Census Tract 58.03, Knox County, Tennessee",2453,213,2429,203,24,37
1400000US47093005807,47093005807,"Census Tract 58.07, Knox County, Tennessee",2681,249,2348,245,0,127
1400000US47093005808,47093005808,"Census Tract 58.08, Knox County, Tennessee",4934,283,4621,272,7,12
1400000US47093005809,47093005809,"Census Tract 58.09, Knox County, Tennessee",4861,211,4310,358,257,267
1400000US47093005810,47093005810,"Census Tract 58.10, Knox County, Tennessee",3791,292,3402,278,138,185
1400000US47093005811,47093005811,"Census Tract 58.11, Knox County, Tennessee",2843,224,2428,325,92,86
1400000US47093005812,47093005812,"Census Tract 58.12, Knox County, Tennessee",4485,416,4059,419,47,80
1400000US47093005813,47093005813,"Census Tract 58.13, Knox County, Tennessee",5189,271,4603,361,257,264
1400000US47093005903,47093005903,"Census Tract 59.03, Knox County, Tennessee",3167,345,2828,369,185,199
1400000US47093005904,47093005904,"Census Tract 59.04, Knox County, Tennessee",4681,274,4442,302,162,138
1400000US47093005905,47093005905,"Census Tract 59.05, Knox County, Tennessee",1901,327,1874,327,27,46
1400000US47093005906,47093005906,"Census Tract 59.06, Knox County, Tennessee",1430,224,1400,223,12,20
1400000US47093005907,47093005907,"Census Tract 59.07, Knox County, Tennessee",2614,266,2302,255,0,127
1400000US47093005908,47093005908,"Census Tract 59.08, Knox County, Tennessee",4400,382,3936,428,183,151
1400000US47093006001,47093006001,"Census Tract 60.01, Knox County, Tennessee",2827,271,2622,297,145,147
1400000US47093006002,47093006002,"Census Tract 60.02, Knox County, Tennessee",5645,355,5362,417,270,231
1400000US47093006003,47093006003,"Census Tract 60.03, Knox County, Tennessee",3906,328,3606,418,8,13
1400000US47093006102,47093006102,"Census Tract 61.02, Knox County, Tennessee",5188,390,5058,404,48,59
1400000US47093006103,47093006103,"Census Tract 61.03, Knox County, Tennessee",5309,519,5059,474,143,125
1400000US47093006104,47093006104,"Census Tract 61.04, Knox County, Tennessee",4997,483,4443,617,19,30
1400000US47093006202,47093006202,"Census Tract 62.02, Knox County, Tennessee",5087,728,4874,548,24,28
1400000US47093006203,47093006203,"Census Tract 62.03, Knox County, Tennessee",5112,541,5085,538,0,127
1400000US47093006205,47093006205,"Census Tract 62.05, Knox County, Tennessee",3863,304,3808,293,14,26
1400000US47093006206,47093006206,"Census Tract 62.06, Knox County, Tennessee",4787,362,4743,369,0,127
1400000US47093006207,47093006207,"Census Tract 62.07, Knox County, Tennessee",3180,197,2850,250,330,237
1400000US47093006208,47093006208,"Census Tract 62.08, Knox County, Tennessee",5017,408,4915,410,0,127
1400000US47093006301,47093006301,"Census Tract 63.01, Knox County, Tennessee",3329,274,3276,288,0,127
1400000US47093006302,47093006302,"Census Tract 63.02, Knox County, Tennessee",3108,404,2992,400,12,39
1400000US47093006401,47093006401,"Census Tract 64.01, Knox County, Tennessee",4089,306,3954,327,123,181
1400000US47093006402,47093006402,"Census Tract 64.02, Knox County, Tennessee",4816,273,4771,273,0,127
1400000US47093006403,47093006403,"Census Tract 64.03, Knox County, Tennessee",2709,252,2647,270,13,21
1400000US47093006501,47093006501,"Census Tract 65.01, Knox County, Tennessee",3080,287,2876,322,53,89
1400000US47093006502,47093006502,"Census Tract 65.02, Knox County, Tennessee",2839,457,2751,437,14,25
1400000US47093006600,47093006600,"Census Tract 66, Knox County, Tennessee",2902,331,2504,308,336,119
1400000US47093006700,47093006700,"Census Tract 67, Knox County, Tennessee",2795,327,1203,226,1459,336
1400000US47093006800,47093006800,"Census Tract 68, Knox County, Tennessee",4421,489,865,296,3460,401
1400000US47093006900,47093006900,"Census Tract 69, Knox County, Tennessee",4500,461,3756,402,400,170
1400000US47093007000,47093007000,"Census Tract 70, Knox County, Tennessee",2280,295,960,221,1216,299
1400000US47093007100,47093007100,"Census Tract 71, Knox County, Tennessee",4066,369,3900,367,41,69
1400000US47095960100,47095960100,"Census Tract 9601, Lake County, Tennessee",5459,216,3560,208,1683,177
1400000US47095960200,47095960200,"Census Tract 9602, Lake County, Tennessee",2368,216,1832,207,512,144
1400000US47097050100,47097050100,"Census Tract 501, Lauderdale County, Tennessee",3532,313,1881,298,1582,241
1400000US47097050200,47097050200,"Census Tract 502, Lauderdale County, Tennessee",3835,373,3168,341,662,265
1400000US47097050300,47097050300,"Census Tract 503, Lauderdale County, Tennessee",3162,396,2432,429,717,304
1400000US47097050400,47097050400,"Census Tract 504, Lauderdale County, Tennessee",3187,418,2803,358,242,173
1400000US47097050503,47097050503,"Census Tract 505.03, Lauderdale County, Tennessee",2332,415,1877,258,455,301
1400000US47097050504,47097050504,"Census Tract 505.04, Lauderdale County, Tennessee",2584,316,1508,330,1076,222
1400000US47097050505,47097050505,"Census Tract 505.05, Lauderdale County, Tennessee",4077,468,1217,318,2618,424
1400000US47097050506,47097050506,"Census Tract 505.06, Lauderdale County, Tennessee",2452,326,1484,279,968,296
1400000US47097050600,47097050600,"Census Tract 506, Lauderdale County, Tennessee",2584,324,1059,201,1331,311
1400000US47099960100,47099960100,"Census Tract 9601, Lawrence County, Tennessee",3657,476,3649,477,0,127
1400000US47099960200,47099960200,"Census Tract 9602, Lawrence County, Tennessee",2669,354,2607,349,9,16
1400000US47099960300,47099960300,"Census Tract 9603, Lawrence County, Tennessee",4792,436,4695,439,32,58
1400000US47099960401,47099960401,"Census Tract 9604.01, Lawrence County, Tennessee",5583,434,5297,505,31,54
1400000US47099960402,47099960402,"Census Tract 9604.02, Lawrence County, Tennessee",4232,543,4099,557,33,38
1400000US47099960501,47099960501,"Census Tract 9605.01, Lawrence County, Tennessee",4508,451,4064,436,271,159
1400000US47099960502,47099960502,"Census Tract 9605.02, Lawrence County, Tennessee",4127,351,3938,365,42,60
1400000US47099960600,47099960600,"Census Tract 9606, Lawrence County, Tennessee",2299,262,2204,260,53,49
1400000US47099960700,47099960700,"Census Tract 9607, Lawrence County, Tennessee",4001,277,3817,279,20,26
1400000US47099960800,47099960800,"Census Tract 9608, Lawrence County, Tennessee",3602,429,3561,428,0,127
1400000US47099960900,47099960900,"Census Tract 9609, Lawrence County, Tennessee",1849,171,1656,215,193,171
1400000US47101970100,47101970100,"Census Tract 9701, Lewis County, Tennessee",4591,451,4591,451,0,127
1400000US47101970200,47101970200,"Census Tract 9702, Lewis County, Tennessee",7412,451,6889,459,140,159
1400000US47103975000,47103975000,"Census Tract 9750, Lincoln County, Tennessee",1531,230,1360,207,25,27
1400000US47103975100,47103975100,"Census Tract 9751, Lincoln County, Tennessee",2463,262,2233,237,43,37
1400000US47103975200,47103975200,"Census Tract 9752, Lincoln County, Tennessee",2367,349,2353,350,0,127
1400000US47103975300,47103975300,"Census Tract 9753, Lincoln County, Tennessee",5711,483,4078,443,1376,179
1400000US47103975400,47103975400,"Census Tract 9754, Lincoln County, Tennessee",3849,351,3315,307,432,141
1400000US47103975500,47103975500,"Census Tract 9755, Lincoln County, Tennessee",5083,400,4944,393,0,127
1400000US47103975601,47103975601,"Census Tract 9756.01, Lincoln County, Tennessee",4597,369,4332,395,57,67
1400000US47103975602,47103975602,"Census Tract 9756.02, Lincoln County, Tennessee",3875,375,3636,315,48,46
1400000US47103975700,47103975700,"Census Tract 9757, Lincoln County, Tennessee",3409,282,3263,278,57,49
1400000US47105060100,47105060100,"Census Tract 601, Loudon County, Tennessee",4606,326,4558,328,0,127
1400000US47105060201,47105060201,"Census Tract 602.01, Loudon County, Tennessee",3910,495,3755,497,104,142
1400000US47105060202,47105060202,"Census Tract 602.02, Loudon County, Tennessee",7782,423,7072,575,314,353
1400000US47105060301,47105060301,"Census Tract 603.01, Loudon County, Tennessee",3178,247,3079,236,0,127
1400000US47105060302,47105060302,"Census Tract 603.02, Loudon County, Tennessee",5951,410,5832,403,61,96
1400000US47105060400,47105060400,"Census Tract 604, Loudon County, Tennessee",4344,268,4205,283,0,127
1400000US47105060501,47105060501,"Census Tract 605.01, Loudon County, Tennessee",8204,367,8152,356,16,25
1400000US47105060502,47105060502,"Census Tract 605.02, Loudon County, Tennessee",2079,245,2035,236,19,30
1400000US47105060600,47105060600,"Census Tract 606, Loudon County, Tennessee",4477,331,3832,437,80,64
1400000US47105060700,47105060700,"Census Tract 607, Loudon County, Tennessee",2571,272,2556,271,15,23
1400000US47107970101,47107970101,"Census Tract 9701.01, McMinn County, Tennessee",6333,467,6208,489,125,137
1400000US47107970102,47107970102,"Census Tract 9701.02, McMinn County, Tennessee",4320,539,4084,492,154,187
1400000US47107970200,47107970200,"Census Tract 9702, McMinn County, Tennessee",6538,503,5418,512,830,272
1400000US47107970300,47107970300,"Census Tract 9703, McMinn County, Tennessee",2959,305,2691,325,178,99
1400000US47107970401,47107970401,"Census Tract 9704.01, McMinn County, Tennessee",3128,427,3019,408,16,26
1400000US47107970402,47107970402,"Census Tract 9704.02, McMinn County, Tennessee",5180,402,4764,422,251,198
1400000US47107970500,47107970500,"Census Tract 9705, McMinn County, Tennessee",4224,343,3983,340,14,22
1400000US47107970600,47107970600,"Census Tract 9706, McMinn County, Tennessee",7378,589,7207,584,32,29
1400000US47107970700,47107970700,"Census Tract 9707, McMinn County, Tennessee",4286,303,3980,289,288,178
1400000US47107970800,47107970800,"Census Tract 9708, McMinn County, Tennessee",7729,690,7214,696,241,181
1400000US47109930100,47109930100,"Census Tract 9301, McNairy County, Tennessee",4235,349,4070,334,18,30
1400000US47109930200,47109930200,"Census Tract 9302, McNairy County, Tennessee",2238,267,2221,264,2,3
1400000US47109930300,47109930300,"Census Tract 9303, McNairy County, Tennessee",3107,283,2774,301,285,105
1400000US47109930400,47109930400,"Census Tract 9304, McNairy County, Tennessee",1925,166,1740,184,136,109
1400000US47109930500,47109930500,"Census Tract 9305, McNairy County, Tennessee",7263,458,6360,465,780,185
1400000US47109930600,47109930600,"Census Tract 9306, McNairy County, Tennessee",3712,362,3442,365,202,101
1400000US47109930700,47109930700,"Census Tract 9307, McNairy County, Tennessee",3280,304,3149,308,83,55
1400000US47111970100,47111970100,"Census Tract 9701, Macon County, Tennessee",5010,372,4775,315,82,90
1400000US47111970200,47111970200,"Census Tract 9702, Macon County, Tennessee",5498,430,5354,406,0,127
1400000US47111970300,47111970300,"Census Tract 9703, Macon County, Tennessee",7061,441,6858,457,39,64
1400000US47111970400,47111970400,"Census Tract 9704, Macon County, Tennessee",4365,377,4308,383,0,127
1400000US47113000100,47113000100,"Census Tract 1, Madison County, Tennessee",3760,600,1652,190,1953,613
1400000US47113000200,47113000200,"Census Tract 2, Madison County, Tennessee",5983,576,2339,438,3492,515
1400000US47113000300,47113000300,"Census Tract 3, Madison County, Tennessee",4463,476,3043,448,1385,381
1400000US47113000400,47113000400,"Census Tract 4, Madison County, Tennessee",3691,517,807,283,2665,377
1400000US47113000500,47113000500,"Census Tract 5, Madison County, Tennessee",4662,569,287,146,4309,580
1400000US47113000600,47113000600,"Census Tract 6, Madison County, Tennessee",2300,359,1290,421,1002,242
1400000US47113000700,47113000700,"Census Tract 7, Madison County, Tennessee",2461,425,1331,348,1011,302
1400000US47113000800,47113000800,"Census Tract 8, Madison County, Tennessee",1141,244,225,68,837,203
1400000US47113000900,47113000900,"Census Tract 9, Madison County, Tennessee",2732,411,49,68,2574,403
1400000US47113001000,47113001000,"Census Tract 10, Madison County, Tennessee",2480,391,347,233,2107,345
1400000US47113001100,47113001100,"Census Tract 11, Madison County, Tennessee",1055,231,27,43,924,191
1400000US47113001300,47113001300,"Census Tract 13, Madison County, Tennessee",6139,458,5483,465,569,170
1400000US47113001401,47113001401,"Census Tract 14.01, Madison County, Tennessee",2138,217,1649,160,477,152
1400000US47113001402,47113001402,"Census Tract 14.02, Madison County, Tennessee",2178,241,1828,205,344,145
1400000US47113001501,47113001501,"Census Tract 15.01, Madison County, Tennessee",4676,306,3075,271,1489,226
1400000US47113001502,47113001502,"Census Tract 15.02, Madison County, Tennessee",5937,472,5419,491,441,152
1400000US47113001603,47113001603,"Census Tract 16.03, Madison County, Tennessee",2454,217,1788,169,402,171
1400000US47113001604,47113001604,"Census Tract 16.04, Madison County, Tennessee",3274,267,2518,238,530,130
1400000US47113001605,47113001605,"Census Tract 16.05, Madison County, Tennessee",2224,482,1474,430,731,252
1400000US47113001606,47113001606,"Census Tract 16.06, Madison County, Tennessee",9263,723,5594,504,3406,615
1400000US47113001607,47113001607,"Census Tract 16.07, Madison County, Tennessee",5774,350,4121,366,1230,243
1400000US47113001608,47113001608,"Census Tract 16.08, Madison County, Tennessee",2206,251,1980,227,173,97
1400000US47113001609,47113001609,"Census Tract 16.09, Madison County, Tennessee",1734,259,1426,223,178,174
1400000US47113001610,47113001610,"Census Tract 16.10, Madison County, Tennessee",5103,341,4408,371,439,302
1400000US47113001700,47113001700,"Census Tract 17, Madison County, Tennessee",1623,244,992,157,622,204
1400000US47113001800,47113001800,"Census Tract 18, Madison County, Tennessee",3640,331,2516,323,1090,244
1400000US47113001900,47113001900,"Census Tract 19, Madison County, Tennessee",4287,388,3879,378,328,201
1400000US47115050101,47115050101,"Census Tract 501.01, Marion County, Tennessee",3312,344,3177,366,1,3
1400000US47115050102,47115050102,"Census Tract 501.02, Marion County, Tennessee",6743,578,6521,551,11,15
1400000US47115050201,47115050201,"Census Tract 502.01, Marion County, Tennessee",4320,409,4030,440,54,51
1400000US47115050202,47115050202,"Census Tract 502.02, Marion County, Tennessee",5503,448,5013,475,214,106
1400000US47115050301,47115050301,"Census Tract 503.01, Marion County, Tennessee",5444,335,5009,341,198,67
1400000US47115050302,47115050302,"Census Tract 503.02, Marion County, Tennessee",2801,368,2733,367,0,127
1400000US47117955000,47117955000,"Census Tract 9550, Marshall County, Tennessee",6371,330,6202,338,139,90
1400000US47117955100,47117955100,"Census Tract 9551, Marshall County, Tennessee",5424,309,5059,387,88,75
